threeday_yrmo,threeday_yr,year,dayofyear,varsalt3_PSU_30-40mAvg
185,16,2015,47,12.3
186,16,2015,47,12.3
187,16,2015,47,12.3
188,16,2015,47,12.3
189,16,2015,47,12.3
190,16,2015,47,12.3
191,16,2015,47,12.3
192,16,2015,47,12.3
193,17,2015,50,12.3
194,17,2015,50,12.3
195,17,2015,50,12.3
196,17,2015,50,12.3
197,17,2015,50,12.3
198,17,2015,50,12.3
199,17,2015,50,12.3
200,17,2015,50,12.3
201,17,2015,50,12.3
202,17,2015,50,12.3
203,17,2015,50,12.3
204,17,2015,50,12.3
205,18,2015,53,12.3
206,18,2015,53,12.3
207,18,2015,53,12.3
208,18,2015,53,12.3
209,18,2015,53,12.3
210,18,2015,53,12.3
211,18,2015,53,12.3
212,18,2015,53,12.3
213,18,2015,53,12.3
214,18,2015,53,12.3
215,18,2015,53,12.3
216,18,2015,53,12.3
217,19,2015,56,12.3
218,19,2015,56,12.3
219,19,2015,56,12.3
220,19,2015,56,12.3
221,19,2015,56,12.3
222,19,2015,56,12.3
223,19,2015,56,12.3
224,19,2015,56,12.3
225,19,2015,56,12.3
226,19,2015,56,12.3
227,19,2015,56,12.3
228,19,2015,56,12.3
229,20,2015,59,12.3
230,20,2015,59,12.3
231,20,2015,59,12.3
232,20,2015,59,12.3
233,20,2015,59,12.3
234,20,2015,59,12.3
235,20,2015,59,12.3
236,20,2015,59,12.3
237,20,2015,59,12.3
238,20,2015,59,12.3
239,20,2015,59,12.3
240,20,2015,59,12.3
241,21,2015,62,12.3
242,21,2015,62,12.3
243,21,2015,62,12.3
244,21,2015,62,12.3
245,21,2015,62,12.3
246,21,2015,62,12.3
247,21,2015,62,12.3
248,21,2015,62,12.3
249,21,2015,62,12.3
250,21,2015,62,12.3
251,21,2015,62,12.3
252,21,2015,62,12.3
253,22,2015,65,12.3
254,22,2015,65,12.3
255,22,2015,65,12.3
256,22,2015,65,12.3
257,22,2015,65,12.3
258,22,2015,65,12.3
259,22,2015,65,12.3
260,22,2015,65,12.3
261,22,2015,65,12.3
262,22,2015,65,12.3
263,22,2015,65,12.3
264,22,2015,65,12.3
265,23,2015,68,12.3
266,23,2015,68,12.3
267,23,2015,68,12.3
268,23,2015,68,12.3
269,23,2015,68,12.3
270,23,2015,68,12.3
271,23,2015,68,12.3
272,23,2015,68,12.3
273,23,2015,68,12.3
274,23,2015,68,12.3
275,23,2015,68,12.3
276,23,2015,68,12.3
277,24,2015,71,12.3
278,24,2015,71,12.3
279,24,2015,71,12.3
280,24,2015,71,12.3
281,24,2015,71,12.3
282,24,2015,71,12.3
283,24,2015,71,12.3
284,24,2015,71,12.3
285,24,2015,71,12.3
286,24,2015,71,12.3
287,24,2015,71,12.3
288,24,2015,71,12.3
289,25,2015,74,12.3
290,25,2015,74,12.3
291,25,2015,74,12.3
292,25,2015,74,12.3
293,25,2015,74,12.3
294,25,2015,74,12.3
295,25,2015,74,12.3
296,25,2015,74,12.3
297,25,2015,74,12.3
298,25,2015,74,12.3
299,25,2015,74,12.3
300,25,2015,74,12.3
301,26,2015,77,12.3
302,26,2015,77,12.3
303,26,2015,77,12.3
304,26,2015,77,12.3
305,26,2015,77,12.3
306,26,2015,77,12.3
307,26,2015,77,12.3
308,26,2015,77,12.3
309,26,2015,77,12.3
310,26,2015,77,12.3
311,26,2015,77,12.3
312,26,2015,77,12.3
313,27,2015,80,12.3
314,27,2015,80,12.3
315,27,2015,80,12.3
316,27,2015,80,12.3
317,27,2015,80,12.3
318,27,2015,80,12.3
319,27,2015,80,12.3
320,27,2015,80,12.3
321,27,2015,80,12.3
322,27,2015,80,12.3
323,27,2015,80,12.3
324,27,2015,80,12.3
325,28,2015,83,12.3
326,28,2015,83,12.3
327,28,2015,83,12.3
328,28,2015,83,12.3
329,28,2015,83,12.3
330,28,2015,83,12.3
331,28,2015,83,12.3
332,28,2015,83,12.3
333,28,2015,83,12.3
334,28,2015,83,12.3
335,28,2015,83,12.3
336,28,2015,83,12.3
337,29,2015,86,12.3
338,29,2015,86,12.3
339,29,2015,86,12.3
340,29,2015,86,12.3
341,29,2015,86,12.3
342,29,2015,86,12.3
343,29,2015,86,12.3
344,29,2015,86,12.3
345,29,2015,86,12.3
346,29,2015,86,12.3
347,29,2015,86,12.3
348,29,2015,86,12.3
349,30,2015,89,12.3
350,30,2015,89,12.3
351,30,2015,89,12.3
352,30,2015,89,12.3
353,30,2015,89,12.3
354,30,2015,89,12.3
355,30,2015,89,12.3
356,30,2015,89,12.3
357,30,2015,89,12.3
358,30,2015,89,12.3
359,30,2015,89,12.3
360,30,2015,89,12.3
361,31,2015,92,12.3
362,31,2015,92,12.3
363,31,2015,92,12.3
364,31,2015,92,12.3
365,31,2015,92,12.3
366,31,2015,92,12.3
367,31,2015,92,12.3
368,31,2015,92,12.3
369,31,2015,92,12.3
370,31,2015,92,12.3
371,31,2015,92,12.3
372,31,2015,92,12.3
373,32,2015,95,12.3
374,32,2015,95,12.3
375,32,2015,95,12.3
376,32,2015,95,12.3
377,32,2015,95,12.3
378,32,2015,95,12.3
379,32,2015,95,12.3
380,32,2015,95,12.3
381,32,2015,95,12.3
382,32,2015,95,12.3
383,32,2015,95,12.3
384,32,2015,95,12.3
385,33,2015,98,12.3
386,33,2015,98,12.3
387,33,2015,98,12.3
388,33,2015,98,12.3
389,33,2015,98,12.3
390,33,2015,98,12.3
391,33,2015,98,12.3
392,33,2015,98,12.3
393,33,2015,98,12.3
394,33,2015,98,12.3
395,33,2015,98,12.3
396,33,2015,98,12.3
397,34,2015,101,12.3
398,34,2015,101,12.3
399,34,2015,101,12.3
400,34,2015,101,12.3
401,34,2015,101,12.3
402,34,2015,101,12.3
403,34,2015,101,12.3
404,34,2015,101,12.3
405,34,2015,101,12.3
406,34,2015,101,12.3
407,34,2015,101,12.3
408,34,2015,101,12.3
409,35,2015,104,12.3
410,35,2015,104,12.3
411,35,2015,104,12.3
412,35,2015,104,12.3
413,35,2015,104,12.3
414,35,2015,104,12.3
415,35,2015,104,12.3
416,35,2015,104,12.3
417,35,2015,104,12.3
418,35,2015,104,12.3
419,35,2015,104,12.3
420,35,2015,104,12.3
421,36,2015,107,12.3
422,36,2015,107,12.3
423,36,2015,107,12.3
424,36,2015,107,12.3
425,36,2015,107,12.3
426,36,2015,107,12.3
427,36,2015,107,12.3
428,36,2015,107,12.3
429,36,2015,107,12.3
430,36,2015,107,12.3
431,36,2015,107,12.3
432,36,2015,107,12.3
433,37,2015,110,12.3
434,37,2015,110,12.3
435,37,2015,110,12.3
436,37,2015,110,12.3
437,37,2015,110,12.3
438,37,2015,110,12.3
439,37,2015,110,12.3
440,37,2015,110,12.3
441,37,2015,110,12.3
442,37,2015,110,12.3
443,37,2015,110,12.3
444,37,2015,110,12.3
445,38,2015,113,12.3
446,38,2015,113,12.3
447,38,2015,113,12.3
448,38,2015,113,12.3
449,38,2015,113,12.3
450,38,2015,113,12.3
451,38,2015,113,12.3
452,38,2015,113,12.3
453,38,2015,113,12.3
454,38,2015,113,12.3
455,38,2015,113,12.3
456,38,2015,113,12.3
457,39,2015,116,12.3
458,39,2015,116,12.3
459,39,2015,116,12.3
460,39,2015,116,12.3
461,39,2015,116,12.3
462,39,2015,116,12.3
463,39,2015,116,12.3
464,39,2015,116,12.3
465,39,2015,116,12.3
466,39,2015,116,12.3
467,39,2015,116,12.3
468,39,2015,116,12.3
469,40,2015,119,12.3
470,40,2015,119,12.3
471,40,2015,119,12.3
472,40,2015,119,12.3
473,40,2015,119,12.3
474,40,2015,119,12.3
475,40,2015,119,12.3
476,40,2015,119,12.3
477,40,2015,119,12.3
478,40,2015,119,12.3
479,40,2015,119,12.3
480,40,2015,119,12.3
481,41,2015,122,12.3
482,41,2015,122,12.3
483,41,2015,122,12.3
484,41,2015,122,12.3
485,41,2015,122,12.3
486,41,2015,122,12.3
487,41,2015,122,12.3
488,41,2015,122,12.3
489,41,2015,122,12.3
490,41,2015,122,12.3
491,41,2015,122,12.3
492,41,2015,122,12.3
493,42,2015,125,12.3
494,42,2015,125,12.3
495,42,2015,125,12.3
496,42,2015,125,12.3
497,42,2015,125,12.3
498,42,2015,125,12.3
499,42,2015,125,12.3
500,42,2015,125,12.3
501,42,2015,125,12.3
502,42,2015,125,12.3
503,42,2015,125,12.3
504,42,2015,125,12.3
505,43,2015,128,12.3
506,43,2015,128,12.3
507,43,2015,128,12.3
508,43,2015,128,12.3
509,43,2015,128,12.3
510,43,2015,128,12.3
511,43,2015,128,12.3
512,43,2015,128,12.3
513,43,2015,128,12.3
514,43,2015,128,12.3
515,43,2015,128,12.3
516,43,2015,128,12.3
517,44,2015,131,12.3
518,44,2015,131,12.3
519,44,2015,131,12.3
520,44,2015,131,12.3
521,44,2015,131,12.3
522,44,2015,131,12.3
523,44,2015,131,12.3
524,44,2015,131,12.3
525,44,2015,131,12.3
526,44,2015,131,12.3
527,44,2015,131,12.3
528,44,2015,131,12.3
529,45,2015,134,12.3
530,45,2015,134,12.3
531,45,2015,134,12.3
532,45,2015,134,12.3
533,45,2015,134,12.3
534,45,2015,134,12.3
535,45,2015,134,12.3
536,45,2015,134,12.3
537,45,2015,134,12.3
538,45,2015,134,12.3
539,45,2015,134,12.3
540,45,2015,134,12.3
541,46,2015,137,12.3
542,46,2015,137,12.3
543,46,2015,137,12.3
544,46,2015,137,12.3
545,46,2015,137,12.3
546,46,2015,137,12.3
547,46,2015,137,12.3
548,46,2015,137,12.3
549,46,2015,137,12.3
550,46,2015,137,12.3
551,46,2015,137,12.3
552,46,2015,137,12.3
553,47,2015,140,12.3
554,47,2015,140,12.3
555,47,2015,140,12.3
556,47,2015,140,12.3
557,47,2015,140,12.3
558,47,2015,140,12.3
559,47,2015,140,12.3
560,47,2015,140,12.3
561,47,2015,140,12.3
562,47,2015,140,12.3
563,47,2015,140,12.3
564,47,2015,140,12.3
565,48,2015,143,12.3
566,48,2015,143,12.3
567,48,2015,143,12.3
568,48,2015,143,12.3
569,48,2015,143,12.3
570,48,2015,143,12.3
571,48,2015,143,12.3
572,48,2015,143,12.3
573,48,2015,143,12.3
574,48,2015,143,12.3
575,48,2015,143,12.3
576,48,2015,143,12.3
577,49,2015,146,12.3
578,49,2015,146,12.3
579,49,2015,146,12.3
580,49,2015,146,12.3
581,49,2015,146,12.3
582,49,2015,146,12.3
583,49,2015,146,12.3
584,49,2015,146,12.3
585,49,2015,146,12.3
586,49,2015,146,12.3
587,49,2015,146,12.3
588,49,2015,146,12.3
589,50,2015,149,12.3
590,50,2015,149,12.3
591,50,2015,149,12.3
592,50,2015,149,12.3
593,50,2015,149,12.3
594,50,2015,149,12.3
595,50,2015,149,12.3
596,50,2015,149,12.3
597,50,2015,149,12.3
598,50,2015,149,12.3
599,50,2015,149,12.3
600,50,2015,149,12.3
601,51,2015,152,12.3
602,51,2015,152,12.3
603,51,2015,152,12.3
604,51,2015,152,12.3
605,51,2015,152,12.3
606,51,2015,152,12.3
607,51,2015,152,12.3
608,51,2015,152,12.3
609,51,2015,152,12.3
610,51,2015,152,12.3
611,51,2015,152,12.3
612,51,2015,152,12.3
613,52,2015,155,12.3
614,52,2015,155,12.3
615,52,2015,155,12.3
616,52,2015,155,12.3
617,52,2015,155,12.3
618,52,2015,155,12.3
619,52,2015,155,12.3
620,52,2015,155,12.3
621,52,2015,155,12.3
622,52,2015,155,12.3
623,52,2015,155,12.3
624,52,2015,155,12.3
625,53,2015,158,12.3
626,53,2015,158,12.3
627,53,2015,158,12.3
628,53,2015,158,12.3
629,53,2015,158,12.3
630,53,2015,158,12.3
631,53,2015,158,12.3
632,53,2015,158,12.3
633,53,2015,158,12.3
634,53,2015,158,12.3
635,53,2015,158,12.3
636,53,2015,158,12.3
637,54,2015,161,12.3
638,54,2015,161,12.3
639,54,2015,161,12.3
640,54,2015,161,12.3
641,54,2015,161,12.3
642,54,2015,161,12.3
643,54,2015,161,12.3
644,54,2015,161,12.3
645,54,2015,161,12.3
646,54,2015,161,12.3
647,54,2015,161,12.3
648,54,2015,161,12.3
649,55,2015,164,12.3
650,55,2015,164,12.3
651,55,2015,164,12.3
652,55,2015,164,12.3
653,55,2015,164,12.3
654,55,2015,164,12.3
655,55,2015,164,12.3
656,55,2015,164,12.3
657,55,2015,164,12.3
658,55,2015,164,12.3
659,55,2015,164,12.3
660,55,2015,164,12.3
661,56,2015,167,12.3
662,56,2015,167,12.3
663,56,2015,167,12.3
664,56,2015,167,12.3
665,56,2015,167,12.3
666,56,2015,167,12.3
667,56,2015,167,12.3
668,56,2015,167,12.3
669,56,2015,167,12.3
670,56,2015,167,12.3
671,56,2015,167,12.3
672,56,2015,167,12.3
673,57,2015,170,12.3
674,57,2015,170,12.3
675,57,2015,170,12.3
676,57,2015,170,12.3
677,57,2015,170,12.3
678,57,2015,170,12.3
679,57,2015,170,12.3
680,57,2015,170,12.3
681,57,2015,170,12.3
682,57,2015,170,12.3
683,57,2015,170,12.3
684,57,2015,170,12.3
685,58,2015,173,12.3
686,58,2015,173,12.3
687,58,2015,173,12.3
688,58,2015,173,12.3
689,58,2015,173,12.3
690,58,2015,173,12.3
691,58,2015,173,12.3
692,58,2015,173,12.3
693,58,2015,173,12.3
694,58,2015,173,12.3
695,58,2015,173,12.3
696,58,2015,173,12.3
697,59,2015,176,12.3
698,59,2015,176,12.3
699,59,2015,176,12.3
700,59,2015,176,12.3
701,59,2015,176,12.3
702,59,2015,176,12.3
703,59,2015,176,12.3
704,59,2015,176,12.3
705,59,2015,176,12.3
706,59,2015,176,12.3
707,59,2015,176,12.3
708,59,2015,176,12.3
709,60,2015,179,12.3
710,60,2015,179,12.3
711,60,2015,179,12.3
712,60,2015,179,12.3
713,60,2015,179,12.3
714,60,2015,179,12.3
715,60,2015,179,12.3
716,60,2015,179,12.3
717,60,2015,179,12.3
718,60,2015,179,12.3
719,60,2015,179,12.3
720,60,2015,179,12.3
721,61,2015,182,12.3
722,61,2015,182,12.3
723,61,2015,182,12.3
724,61,2015,182,12.3
725,61,2015,182,12.3
726,61,2015,182,12.3
727,61,2015,182,12.3
728,61,2015,182,12.3
729,61,2015,182,12.3
730,61,2015,182,12.3
731,61,2015,182,12.3
732,61,2015,182,12.3
733,62,2015,185,12.3
734,62,2015,185,12.3
735,62,2015,185,12.3
736,62,2015,185,12.3
737,62,2015,185,12.3
738,62,2015,185,12.3
739,62,2015,185,12.3
740,62,2015,185,12.3
741,62,2015,185,12.3
742,62,2015,185,12.3
743,62,2015,185,12.3
744,62,2015,185,12.3
745,63,2015,188,12.3
746,63,2015,188,12.3
747,63,2015,188,12.3
748,63,2015,188,12.3
749,63,2015,188,12.3
750,63,2015,188,12.3
751,63,2015,188,12.3
752,63,2015,188,12.3
753,63,2015,188,12.3
754,63,2015,188,12.3
755,63,2015,188,12.3
756,63,2015,188,12.3
757,64,2015,191,12.3
758,64,2015,191,12.3
759,64,2015,191,12.3
760,64,2015,191,12.3
761,64,2015,191,12.3
762,64,2015,191,12.3
763,64,2015,191,12.3
764,64,2015,191,12.3
765,64,2015,191,12.3
766,64,2015,191,12.3
767,64,2015,191,12.3
768,64,2015,191,12.3
769,65,2015,194,12.3
770,65,2015,194,12.3
771,65,2015,194,12.3
772,65,2015,194,12.3
773,65,2015,194,12.3
774,65,2015,194,12.3
775,65,2015,194,12.3
776,65,2015,194,12.3
777,65,2015,194,12.3
778,65,2015,194,12.3
779,65,2015,194,12.3
780,65,2015,194,12.3
781,66,2015,197,12.3
782,66,2015,197,12.3
783,66,2015,197,12.3
784,66,2015,197,12.3
785,66,2015,197,12.3
786,66,2015,197,12.3
787,66,2015,197,12.3
788,66,2015,197,12.3
789,66,2015,197,12.3
790,66,2015,197,12.3
791,66,2015,197,12.3
792,66,2015,197,12.3
793,67,2015,200,12.3
794,67,2015,200,12.3
795,67,2015,200,12.3
796,67,2015,200,12.3
797,67,2015,200,12.3
798,67,2015,200,12.3
799,67,2015,200,12.3
800,67,2015,200,12.3
801,67,2015,200,12.3
802,67,2015,200,12.3
803,67,2015,200,12.3
804,67,2015,200,12.3
805,68,2015,203,12.3
806,68,2015,203,12.3
807,68,2015,203,12.3
808,68,2015,203,12.3
809,68,2015,203,12.3
810,68,2015,203,12.3
811,68,2015,203,12.3
812,68,2015,203,12.3
813,68,2015,203,12.3
814,68,2015,203,12.3
815,68,2015,203,12.3
816,68,2015,203,12.3
817,69,2015,206,12.3
818,69,2015,206,12.3
819,69,2015,206,12.3
820,69,2015,206,12.3
821,69,2015,206,12.3
822,69,2015,206,12.3
823,69,2015,206,12.3
824,69,2015,206,12.3
825,69,2015,206,12.3
826,69,2015,206,12.3
827,69,2015,206,12.3
828,69,2015,206,12.3
829,70,2015,209,12.3
830,70,2015,209,12.3
831,70,2015,209,12.3
832,70,2015,209,12.3
833,70,2015,209,12.3
834,70,2015,209,12.3
835,70,2015,209,12.3
836,70,2015,209,12.3
837,70,2015,209,12.3
838,70,2015,209,12.3
839,70,2015,209,12.3
840,70,2015,209,12.3
841,71,2015,212,12.3
842,71,2015,212,12.3
843,71,2015,212,12.3
844,71,2015,212,12.3
845,71,2015,212,12.3
846,71,2015,212,12.3
847,71,2015,212,12.3
848,71,2015,212,12.3
849,71,2015,212,12.3
850,71,2015,212,12.3
851,71,2015,212,12.3
852,71,2015,212,12.3
853,72,2015,215,12.3
854,72,2015,215,12.3
855,72,2015,215,12.3
856,72,2015,215,12.3
857,72,2015,215,12.3
858,72,2015,215,12.3
859,72,2015,215,12.3
860,72,2015,215,12.3
861,72,2015,215,12.3
862,72,2015,215,12.3
863,72,2015,215,12.3
864,72,2015,215,12.3
865,73,2015,218,12.3
866,73,2015,218,12.3
867,73,2015,218,12.3
868,73,2015,218,12.3
869,73,2015,218,12.3
870,73,2015,218,12.3
871,73,2015,218,12.3
872,73,2015,218,12.3
873,73,2015,218,12.3
874,73,2015,218,12.3
875,73,2015,218,12.3
876,73,2015,218,12.3
877,74,2015,221,12.3
878,74,2015,221,12.3
879,74,2015,221,12.3
880,74,2015,221,12.3
881,74,2015,221,12.3
882,74,2015,221,12.3
883,74,2015,221,12.3
884,74,2015,221,12.3
885,74,2015,221,12.3
886,74,2015,221,12.3
887,74,2015,221,12.3
888,74,2015,221,12.3
889,75,2015,224,12.3
890,75,2015,224,12.3
891,75,2015,224,12.3
892,75,2015,224,12.3
893,75,2015,224,12.3
894,75,2015,224,12.3
895,75,2015,224,12.3
896,75,2015,224,12.3
897,75,2015,224,12.3
898,75,2015,224,12.3
899,75,2015,224,12.3
900,75,2015,224,12.3
901,76,2015,227,12.3
902,76,2015,227,12.3
903,76,2015,227,12.3
904,76,2015,227,12.3
905,76,2015,227,12.3
906,76,2015,227,12.3
907,76,2015,227,12.3
908,76,2015,227,12.3
909,76,2015,227,12.3
910,76,2015,227,12.3
911,76,2015,227,12.3
912,76,2015,227,12.3
913,77,2015,230,12.3
914,77,2015,230,12.3
915,77,2015,230,12.3
916,77,2015,230,12.3
917,77,2015,230,12.3
918,77,2015,230,12.3
919,77,2015,230,12.3
920,77,2015,230,12.3
921,77,2015,230,12.3
922,77,2015,230,12.3
923,77,2015,230,12.3
924,77,2015,230,12.3
925,78,2015,233,12.3
926,78,2015,233,12.3
927,78,2015,233,12.3
928,78,2015,233,12.3
929,78,2015,233,12.3
930,78,2015,233,12.3
931,78,2015,233,12.3
932,78,2015,233,12.3
933,78,2015,233,12.3
934,78,2015,233,12.3
935,78,2015,233,12.3
936,78,2015,233,12.3
937,79,2015,236,12.3
938,79,2015,236,12.3
939,79,2015,236,12.3
940,79,2015,236,12.3
941,79,2015,236,12.3
942,79,2015,236,12.3
943,79,2015,236,12.3
944,79,2015,236,12.3
945,79,2015,236,12.3
946,79,2015,236,12.3
947,79,2015,236,12.3
948,79,2015,236,12.3
949,80,2015,239,12.3
950,80,2015,239,12.3
951,80,2015,239,12.3
952,80,2015,239,12.3
953,80,2015,239,12.3
954,80,2015,239,12.3
955,80,2015,239,12.3
956,80,2015,239,12.3
957,80,2015,239,12.3
958,80,2015,239,12.3
959,80,2015,239,12.3
960,80,2015,239,12.3
961,81,2015,242,12.3
962,81,2015,242,12.3
963,81,2015,242,12.3
964,81,2015,242,12.3
965,81,2015,242,12.3
966,81,2015,242,12.3
967,81,2015,242,12.3
968,81,2015,242,12.3
969,81,2015,242,12.3
970,81,2015,242,12.3
971,81,2015,242,12.3
972,81,2015,242,12.3
973,82,2015,245,12.3
974,82,2015,245,12.3
975,82,2015,245,12.3
976,82,2015,245,12.3
977,82,2015,245,12.3
978,82,2015,245,12.3
979,82,2015,245,12.3
980,82,2015,245,12.3
981,82,2015,245,12.3
982,82,2015,245,12.3
983,82,2015,245,12.3
984,82,2015,245,12.3
985,83,2015,248,12.3
986,83,2015,248,12.3
987,83,2015,248,12.3
988,83,2015,248,12.3
989,83,2015,248,12.3
990,83,2015,248,12.3
991,83,2015,248,12.3
992,83,2015,248,12.3
993,83,2015,248,12.3
994,83,2015,248,12.3
995,83,2015,248,12.3
996,83,2015,248,12.3
997,84,2015,251,12.3
998,84,2015,251,12.3
999,84,2015,251,12.3
1000,84,2015,251,12.3
1001,84,2015,251,12.3
1002,84,2015,251,12.3
1003,84,2015,251,12.3
1004,84,2015,251,12.3
1005,84,2015,251,12.3
1006,84,2015,251,12.3
1007,84,2015,251,12.3
1008,84,2015,251,12.3
1009,85,2015,254,12.3
1010,85,2015,254,12.3
1011,85,2015,254,12.3
1012,85,2015,254,12.3
1013,85,2015,254,12.3
1014,85,2015,254,12.3
1015,85,2015,254,12.3
1016,85,2015,254,12.3
1017,85,2015,254,12.3
1018,85,2015,254,12.3
1019,85,2015,254,12.3
1020,85,2015,254,12.3
1021,86,2015,257,12.3
1022,86,2015,257,12.3
1023,86,2015,257,12.3
1024,86,2015,257,12.3
1025,86,2015,257,12.3
1026,86,2015,257,12.3
1027,86,2015,257,12.3
1028,86,2015,257,12.3
1029,86,2015,257,12.3
1030,86,2015,257,12.3
1031,86,2015,257,12.3
1032,86,2015,257,12.3
1033,87,2015,260,12.3
1034,87,2015,260,12.3
1035,87,2015,260,12.3
1036,87,2015,260,12.3
1037,87,2015,260,12.3
1038,87,2015,260,12.3
1039,87,2015,260,12.3
1040,87,2015,260,12.3
1041,87,2015,260,12.3
1042,87,2015,260,12.3
1043,87,2015,260,12.3
1044,87,2015,260,12.3
1045,88,2015,263,12.3
1046,88,2015,263,12.3
1047,88,2015,263,12.3
1048,88,2015,263,12.3
1049,88,2015,263,12.3
1050,88,2015,263,12.3
1051,88,2015,263,12.3
1052,88,2015,263,12.3
1053,88,2015,263,12.3
1054,88,2015,263,12.3
1055,88,2015,263,12.3
1056,88,2015,263,12.3
1057,89,2015,266,12.3
1058,89,2015,266,12.3
1059,89,2015,266,12.3
1060,89,2015,266,12.3
1061,89,2015,266,12.3
1062,89,2015,266,12.3
1063,89,2015,266,12.3
1064,89,2015,266,12.3
1065,89,2015,266,12.3
